id,name,album_id,album_name,artist_id,artist_name,added_at,duration_ms,release_date,explicit,popularity,preview_url,image_url,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,time_signature
7qYcTXYBi6cKlg3kgyNlLy,Uncle Mikey Skit,41tn9gcVocI693HtBidKfi,12,0tPjSrb43a58uznKru1k2P,A$AP Twelvyy,2017-10-20T21:13:57Z,73933,2017-08-04,True,54,https://p.scdn.co/mp3-preview/0e2cb827452c315cec185de5b66b48a92afbbd1d?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273540280d46b1248420f7c79b2,0.56,0.284,7,-17.291,1,0.676,0.758,1.41e-05,0.126,0.235,83.678,3
0wSeTpuEBS5uloIJ9tGhFi,Hop Out (feat. A$AP Ferg),41tn9gcVocI693HtBidKfi,12,0tPjSrb43a58uznKru1k2P,A$AP Twelvyy,2017-10-20T21:13:57Z,162893,2017-08-04,True,54,https://p.scdn.co/mp3-preview/dbbe8f54cbbe3b9332eff65b3e30684de0e3430f?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273540280d46b1248420f7c79b2,0.87,0.702,11,-4.728,1,0.259,0.0735,0,0.12,0.597,155.061,4
5BJso9JiXrtYn9OCQ4yEYY,Yea Yea Yea (Maps),41tn9gcVocI693HtBidKfi,12,0tPjSrb43a58uznKru1k2P,A$AP Twelvyy,2017-10-20T21:13:57Z,191506,2017-08-04,True,54,https://p.scdn.co/mp3-preview/5cf68c0cdf3353da2149d48a4852e266ca9dcd9b?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273540280d46b1248420f7c79b2,0.551,0.592,1,-6.379,1,0.256,0.756,8.59e-06,0.121,0.323,119.234,4
7vhD3xirsnmyYTGtNMc1Ph,"Ea$TSideGho$T (feat. MD$, A$AP Ant & A$AP Nast)",41tn9gcVocI693HtBidKfi,12,0tPjSrb43a58uznKru1k2P,A$AP Twelvyy,2017-10-20T21:13:57Z,203920,2017-08-04,True,54,https://p.scdn.co/mp3-preview/cc9262fbbe9560d05f396e6e86ee61021dbd0d0c?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273540280d46b1248420f7c79b2,0.748,0.658,7,-7.722,0,0.325,0.364,0,0.43,0.576,96.014,4
7z7cVLaaSflYWIlkgPrUGA,A Glorious Death (feat. Flatbush ZOMBiES),41tn9gcVocI693HtBidKfi,12,0tPjSrb43a58uznKru1k2P,A$AP Twelvyy,2017-10-20T21:13:57Z,225200,2017-08-04,True,54,https://p.scdn.co/mp3-preview/109fe161fcd3bb8136f81c941aef76b56b3c68d1?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273540280d46b1248420f7c79b2,0.694,0.595,10,-5.926,0,0.298,0.083,4.52e-06,0.0628,0.138,119.859,4
37wq2A6ljvM17kjpnaQOlF,Riviera (feat. Joey Bada$$ & Telana),41tn9gcVocI693HtBidKfi,12,0tPjSrb43a58uznKru1k2P,A$AP Twelvyy,2017-10-20T21:13:57Z,182853,2017-08-04,True,54,https://p.scdn.co/mp3-preview/1922a21a9540459137ca446a4b614e121998d56c?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273540280d46b1248420f7c79b2,0.71,0.567,1,-7.452,1,0.246,0.122,0,0.087,0.127,131.048,4
5kpsbWMqqVnrgI4vxbC6qq,Sunset Park,41tn9gcVocI693HtBidKfi,12,0tPjSrb43a58uznKru1k2P,A$AP Twelvyy,2017-10-20T21:13:57Z,165840,2017-08-04,True,54,https://p.scdn.co/mp3-preview/8323311cc7cfe697e11d38ea94bd582b4ee762a4?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273540280d46b1248420f7c79b2,0.738,0.673,6,-4.958,1,0.42,0.406,0,0.211,0.395,84.079,4
0qlHgcR3xt9q1rITeY2OpV,Periodic Table,41tn9gcVocI693HtBidKfi,12,0tPjSrb43a58uznKru1k2P,A$AP Twelvyy,2017-10-20T21:13:57Z,170706,2017-08-04,True,54,https://p.scdn.co/mp3-preview/db0c3aaa9802062e1d1dc9572030010fa7758ffc?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273540280d46b1248420f7c79b2,0.568,0.89,9,-5.533,1,0.362,0.0563,0,0.34,0.549,83.575,4
4zh5t0dDiQAL4lT4ubSkOZ,Brothers (feat. Smooky MarGielaa),41tn9gcVocI693HtBidKfi,12,0tPjSrb43a58uznKru1k2P,A$AP Twelvyy,2017-10-20T21:13:57Z,148600,2017-08-04,True,54,https://p.scdn.co/mp3-preview/7151cff64b56f6dfffbd18c538ecdf3a0b3da54e?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273540280d46b1248420f7c79b2,0.584,0.485,4,-10.112,0,0.445,0.686,5.88e-05,0.145,0.159,169.958,4
4kjvpLx8SaGylDnOUxn3fj,Skool Bus (Skit),0qr1Fvi1haEDWVbFtekZLb,Cozy Tapes Vol. 2: Too Cozy,7yO4IdJjCEPz7YgZMe25iS,A$AP Mob,2017-10-20T21:12:49Z,135413,2017-08-25,True,69,https://p.scdn.co/mp3-preview/41f50f3a9f3cec7f9c0ba0e04464995664e6eb5f?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273ce9a92efb0c3ad4c2fb33072,0.602,0.703,5,-11.821,1,0.546,0.829,0,0.149,0.494,105.431,1
0PDwNx6GrHc5sRVy6Hc7GP,"Perry Aye (feat. A$AP Rocky, A$AP Nast, Playboi Carti & Jaden Smith)",0qr1Fvi1haEDWVbFtekZLb,Cozy Tapes Vol. 2: Too Cozy,7yO4IdJjCEPz7YgZMe25iS,A$AP Mob,2017-10-20T21:12:49Z,146426,2017-08-25,True,69,https://p.scdn.co/mp3-preview/82abea45d0ae6b45b3226c22da409d656c9838fb?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273ce9a92efb0c3ad4c2fb33072,0.919,0.535,5,-5.944,0,0.093,0.0483,0,0.102,0.197,117.957,4
3LyNsopPP3hXf8bZBE7cDk,"Please Shut Up (feat. A$AP Rocky, KEY! & Gucci Mane)",0qr1Fvi1haEDWVbFtekZLb,Cozy Tapes Vol. 2: Too Cozy,7yO4IdJjCEPz7YgZMe25iS,A$AP Mob,2017-10-20T21:12:49Z,210333,2017-08-25,True,69,https://p.scdn.co/mp3-preview/f87e16d52e43760552c9c93f0cdd66216199ace7?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273ce9a92efb0c3ad4c2fb33072,0.859,0.424,10,-6.155,1,0.27,0.102,0,0.327,0.293,145.886,4
3FUP0gYxsivCHzWzu8uUGw,"Blowin' Minds (Skateboard) (feat. A$AP Rocky, A$AP Nast, A$AP Ant, Chief Keef & Playboi Carti)",0qr1Fvi1haEDWVbFtekZLb,Cozy Tapes Vol. 2: Too Cozy,7yO4IdJjCEPz7YgZMe25iS,A$AP Mob,2017-10-20T21:12:49Z,207560,2017-08-25,True,69,https://p.scdn.co/mp3-preview/81a2f3d4b165236ba3766ebeedd8376017e6cb0d?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273ce9a92efb0c3ad4c2fb33072,0.732,0.632,2,-5.46,1,0.231,0.218,0,0.312,0.337,81.506,4
7yIxGTsByzEpbxmZtyP6rO,Black Card (feat. A$AP Rocky & Smooky MarGielaa),0qr1Fvi1haEDWVbFtekZLb,Cozy Tapes Vol. 2: Too Cozy,7yO4IdJjCEPz7YgZMe25iS,A$AP Mob,2017-10-20T21:12:49Z,119146,2017-08-25,True,69,https://p.scdn.co/mp3-preview/86802e45f34e1ab8cb0a510e2e3d37a528d6bd67?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273ce9a92efb0c3ad4c2fb33072,0.821,0.567,7,-5.467,1,0.166,0.0143,0,0.144,0.0985,129.976,4
0WQcnrsEqrY2e5nexGe3HX,"Walk On Water (feat. A$AP Twelvyy, A$AP Ant, A$AP Nast, A$AP Ferg & Playboi Carti)",0qr1Fvi1haEDWVbFtekZLb,Cozy Tapes Vol. 2: Too Cozy,7yO4IdJjCEPz7YgZMe25iS,A$AP Mob,2017-10-20T21:12:49Z,236226,2017-08-25,True,69,https://p.scdn.co/mp3-preview/7a7f0d7921a45f41e760e7065261936e6be664bf?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273ce9a92efb0c3ad4c2fb33072,0.9,0.532,0,-5.516,1,0.0744,0.0889,0,0.0533,0.592,140.023,4
6g5exlGGjNqJwIK6OQoolD,"BYF (feat. A$AP Rocky, A$AP Ant & Smooky MarGielaa)",0qr1Fvi1haEDWVbFtekZLb,Cozy Tapes Vol. 2: Too Cozy,7yO4IdJjCEPz7YgZMe25iS,A$AP Mob,2017-10-20T21:12:49Z,174626,2017-08-25,True,69,https://p.scdn.co/mp3-preview/91c8b0d9a7b0645e183542343741b826cfff5f8f?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273ce9a92efb0c3ad4c2fb33072,0.787,0.68,7,-5.991,0,0.0488,0.0499,0,0.117,0.574,110.016,4
2AyyImkxFBEhfPmIe46Ppl,"Get The Bag (feat. A$AP Rocky, A$AP Ferg, A$AP Ant, A$AP Nast, A$AP TyY, Playboi Carti & Smooky MarGielaa)",0qr1Fvi1haEDWVbFtekZLb,Cozy Tapes Vol. 2: Too Cozy,7yO4IdJjCEPz7YgZMe25iS,A$AP Mob,2017-10-20T21:12:49Z,256560,2017-08-25,True,69,https://p.scdn.co/mp3-preview/0d7994c890ab40db45582af6161c4645fa71a1b4?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273ce9a92efb0c3ad4c2fb33072,0.695,0.502,8,-5.389,1,0.279,0.0678,0,0.11,0.447,173.916,3
3OTMcouJxgNYYwuLsQ4Qw6,"Bahamas (feat. A$AP Rocky, A$AP Ferg, A$AP Twelvyy, Lil Yachty, KEY!, ScHoolboy Q & Smooky MarGielaa)",0qr1Fvi1haEDWVbFtekZLb,Cozy Tapes Vol. 2: Too Cozy,7yO4IdJjCEPz7YgZMe25iS,A$AP Mob,2017-10-20T21:12:49Z,195666,2017-08-25,True,69,https://p.scdn.co/mp3-preview/49cc68bf15dbac60b027f7365df9d3b0471557e8?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273ce9a92efb0c3ad4c2fb33072,0.586,0.855,1,-3.481,1,0.323,0.135,0,0.754,0.549,80.105,4
7lXD3GCpTzfdEZ3Yiskata,Principal Daryl Choad (Skit),0qr1Fvi1haEDWVbFtekZLb,Cozy Tapes Vol. 2: Too Cozy,7yO4IdJjCEPz7YgZMe25iS,A$AP Mob,2017-10-20T21:12:49Z,55506,2017-08-25,True,69,https://p.scdn.co/mp3-preview/70d5513f1c060c76597f49c22bc9deb2880a8620?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273ce9a92efb0c3ad4c2fb33072,0.476,0.844,4,-9.736,1,0.652,0.948,0.0101,0.271,0.511,120.041,5
0RyA3o15NOLJYtm9NlDu5c,"Frat Rules (feat. A$AP Rocky, Playboi Carti & Big Sean)",0qr1Fvi1haEDWVbFtekZLb,Cozy Tapes Vol. 2: Too Cozy,7yO4IdJjCEPz7YgZMe25iS,A$AP Mob,2017-10-20T21:12:49Z,218946,2017-08-25,True,69,https://p.scdn.co/mp3-preview/9d9772bbcec4bc9e39e217912776a3e1f1424b5e?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273ce9a92efb0c3ad4c2fb33072,0.635,0.777,1,-6.018,1,0.231,0.181,0,0.357,0.177,128.09,4
1jNrotshHZUS2wj7MU6Lw9,"FYBR (First Year Being Rich) (feat. A$AP Twelvyy, A$AP Rocky, A$AP Ant, A$AP Ferg, KEY! & Playboi Carti)",0qr1Fvi1haEDWVbFtekZLb,Cozy Tapes Vol. 2: Too Cozy,7yO4IdJjCEPz7YgZMe25iS,A$AP Mob,2017-10-20T21:12:49Z,211840,2017-08-25,True,69,https://p.scdn.co/mp3-preview/e64def8c61aeae66c2430569e2baf4f8a834c2f3?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273ce9a92efb0c3ad4c2fb33072,0.921,0.442,1,-6.347,1,0.287,0.194,6.11e-06,0.0907,0.0552,124.055,4
28mIIBZt0jAe8k9g52NOsX,"Feels So Good (feat. A$AP Ferg, A$AP Nast, A$AP Rocky & A$AP Twelvyy)",0qr1Fvi1haEDWVbFtekZLb,Cozy Tapes Vol. 2: Too Cozy,7yO4IdJjCEPz7YgZMe25iS,A$AP Mob,2017-10-20T21:12:49Z,205266,2017-08-25,True,69,https://p.scdn.co/mp3-preview/a0fb0af4b39704c53f6fbaa2021a00b45d307059?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273ce9a92efb0c3ad4c2fb33072,0.877,0.375,10,-10.83,1,0.304,0.333,0.0103,0.101,0.0832,77.028,4
3aovO5W4cvJxV6MEUOYtnM,Coziest (feat. A$AP Twelvyy & Zack),0qr1Fvi1haEDWVbFtekZLb,Cozy Tapes Vol. 2: Too Cozy,7yO4IdJjCEPz7YgZMe25iS,A$AP Mob,2017-10-20T21:12:49Z,166440,2017-08-25,True,69,https://p.scdn.co/mp3-preview/2bb8d5a79c892a2f6ce04c460fcda143e0ac7a14?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273ce9a92efb0c3ad4c2fb33072,0.884,0.709,3,-6.258,1,0.418,0.169,0,0.136,0.495,75.027,4
1MGGbAkpmspdQMjJA8gS2E,"What Happens (feat. A$AP Rocky, A$AP Ferg, Joey Bada$$, Kirk Knight, Nyck Caution, Meechy Darko & Zombie Juice)",0qr1Fvi1haEDWVbFtekZLb,Cozy Tapes Vol. 2: Too Cozy,7yO4IdJjCEPz7YgZMe25iS,A$AP Mob,2017-10-20T21:12:49Z,219333,2017-08-25,True,69,https://p.scdn.co/mp3-preview/16533abcda09ac8c41ff90138504c9cca17ec15d?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273ce9a92efb0c3ad4c2fb33072,0.583,0.686,2,-6.932,1,0.392,0.324,0,0.132,0.743,144.607,4
4pdgV8qr9Oytcv6thCdiIZ,"RAF (feat. A$AP Rocky, Playboi Carti, Quavo, Lil Uzi Vert & Frank Ocean)",0qr1Fvi1haEDWVbFtekZLb,Cozy Tapes Vol. 2: Too Cozy,7yO4IdJjCEPz7YgZMe25iS,A$AP Mob,2017-10-20T21:12:49Z,255413,2017-08-25,True,69,https://p.scdn.co/mp3-preview/84356f04a8fd6c80bac241ab8efb602945625512?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273ce9a92efb0c3ad4c2fb33072,0.848,0.663,8,-5.606,0,0.245,0.523,0,0.108,0.333,133.993,4
416AfdicJmUx79lMyieIVl,Last Day Of Skool (Skit),0qr1Fvi1haEDWVbFtekZLb,Cozy Tapes Vol. 2: Too Cozy,7yO4IdJjCEPz7YgZMe25iS,A$AP Mob,2017-10-20T21:12:49Z,91400,2017-08-25,True,69,https://p.scdn.co/mp3-preview/0301f2bccf939db2be947760189b98ffbc55a75d?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b273ce9a92efb0c3ad4c2fb33072,0.509,0.718,3,-11.322,1,0.718,0.919,0.0145,0.291,0.492,120.989,5
33i3xxHB4YSYGYbtJrwwO8,Foreword (feat. Rex Orange County),2nkto6YNI4rUYTLqEwWJ3o,Flower Boy,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",2017-10-14T22:40:57Z,194080,2017-07-21,True,84,https://p.scdn.co/mp3-preview/1f4b5e8c8fd2f0afa00311695a2f567e2c178546?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2738940ac99f49e44f59e6f7fb3,0.734,0.671,1,-7.107,1,0.0315,0.118,0.00317,0.352,0.113,94.025,4
6KuXb26rHuRy3ZDse1VRmx,Where This Flower Blooms (feat. Frank Ocean),2nkto6YNI4rUYTLqEwWJ3o,Flower Boy,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",2017-10-14T22:40:57Z,194933,2017-07-21,True,84,https://p.scdn.co/mp3-preview/bb4bc51e1bd0b4cb806a108f6d68c8e42ac5a659?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2738940ac99f49e44f59e6f7fb3,0.686,0.429,8,-10.402,0,0.15,0.71,3.41e-06,0.166,0.27,130.09,4
4KgTrzmfiWNcVneh2Dd1Ou,Sometimes...,2nkto6YNI4rUYTLqEwWJ3o,Flower Boy,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",2017-10-14T22:40:57Z,36160,2017-07-21,True,84,https://p.scdn.co/mp3-preview/cdb5d46b2a13d2b20f4a3d11217268f7aeb651b0?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2738940ac99f49e44f59e6f7fb3,0.552,0.415,3,-11.996,1,0.0451,0.959,0.000239,0.164,0.36,72.862,4
7KA4W4McWYRpgf0fWsJZWB,See You Again (feat. Kali Uchis),2nkto6YNI4rUYTLqEwWJ3o,Flower Boy,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",2017-10-14T22:40:57Z,180386,2017-07-21,True,84,https://p.scdn.co/mp3-preview/e9e8d9fce04ab59c61ed9708d9bee03910d5e205?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2738940ac99f49e44f59e6f7fb3,0.558,0.559,6,-9.222,1,0.0959,0.371,7.49e-06,0.109,0.62,78.558,4
21yRtB6B8EMounImAfHRCP,Who Dat Boy (feat. A$AP Rocky),2nkto6YNI4rUYTLqEwWJ3o,Flower Boy,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",2017-10-14T22:40:57Z,205093,2017-07-21,True,84,https://p.scdn.co/mp3-preview/b150fc166941abb97b0c12d622ddbdcd54b00d11?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2738940ac99f49e44f59e6f7fb3,0.706,0.485,8,-9.671,1,0.331,0.337,0,0.122,0.144,115.414,4
5SxlUF7J8tyFIEF22EomeP,Pothole (feat. Jaden Smith),2nkto6YNI4rUYTLqEwWJ3o,Flower Boy,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",2017-10-14T22:40:57Z,237000,2017-07-21,True,84,https://p.scdn.co/mp3-preview/add27c46555b937ce7139239e3e1f173be0db030?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2738940ac99f49e44f59e6f7fb3,0.543,0.572,11,-8.974,1,0.338,0.51,7.23e-06,0.28,0.569,89.386,4
6ACiYjq5Q7e6BlhZEHz7cd,Garden Shed (feat. Estelle),2nkto6YNI4rUYTLqEwWJ3o,Flower Boy,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",2017-10-14T22:40:57Z,223946,2017-07-21,True,84,https://p.scdn.co/mp3-preview/f5a01310988bf8d24e9c398621d5a9f3a8586e73?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2738940ac99f49e44f59e6f7fb3,0.423,0.456,2,-8.45,0,0.0579,0.381,0.016,0.12,0.148,112.984,4
5WNYg3usc6H8N3MBEp4zVk,Boredom (feat. Rex Orange County & Anna of the North),2nkto6YNI4rUYTLqEwWJ3o,Flower Boy,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",2017-10-14T22:40:57Z,320720,2017-07-21,True,84,https://p.scdn.co/mp3-preview/ee5750bdd065b2bab155601ca00994bcfeee1537?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2738940ac99f49e44f59e6f7fb3,0.559,0.578,8,-9.54,1,0.151,0.79,0.000522,0.324,0.239,79.938,4
430qNtapCS3Ue1yoSql1oV,I Ain't Got Time!,2nkto6YNI4rUYTLqEwWJ3o,Flower Boy,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",2017-10-14T22:40:57Z,206266,2017-07-21,True,84,https://p.scdn.co/mp3-preview/91bcf8d0270ffc682bcce8b2c44677db5aa2eb72?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2738940ac99f49e44f59e6f7fb3,0.549,0.725,1,-7.239,1,0.397,0.0539,3.52e-05,0.148,0.547,108.822,4
4bEcoz1OcfMgUbp2ft8ieQ,911 / Mr. Lonely (feat. Frank Ocean & Steve Lacy),2nkto6YNI4rUYTLqEwWJ3o,Flower Boy,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",2017-10-14T22:40:57Z,255653,2017-07-21,True,84,https://p.scdn.co/mp3-preview/002eb6aa7a732e4c44dc98d2a20f0828995b594a?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2738940ac99f49e44f59e6f7fb3,0.48,0.61,0,-7.042,1,0.305,0.0456,0,0.313,0.297,90.034,4
39u2PsqrAZpZ0KPx6CjasV,Droppin' Seeds (feat. Lil' Wayne),2nkto6YNI4rUYTLqEwWJ3o,Flower Boy,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",2017-10-14T22:40:57Z,60000,2017-07-21,True,84,https://p.scdn.co/mp3-preview/b935e2a6d96a9375d876faef784a2c40c8a2b18b?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2738940ac99f49e44f59e6f7fb3,0.401,0.532,5,-11.554,0,0.508,0.103,0,0.478,0.413,84.777,4
4XDpeWqPADoWRKcUY3dC84,November,2nkto6YNI4rUYTLqEwWJ3o,Flower Boy,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",2017-10-14T22:40:57Z,225346,2017-07-21,True,84,https://p.scdn.co/mp3-preview/3b479dc80f6de288e03b101996692c8806240a86?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2738940ac99f49e44f59e6f7fb3,0.547,0.759,1,-7.039,0,0.413,0.354,2.15e-05,0.676,0.575,91.85,4
0qtK3XwbuG153dmwB8iepL,Glitter,2nkto6YNI4rUYTLqEwWJ3o,Flower Boy,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",2017-10-14T22:40:57Z,224893,2017-07-21,True,84,https://p.scdn.co/mp3-preview/bb293cd36ed83b5efe47edcab74c10195cd68975?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2738940ac99f49e44f59e6f7fb3,0.449,0.434,1,-11.777,1,0.243,0.306,2.76e-06,0.633,0.371,78.57,5
3R1Vu4Ws7UitwDxDHTol0P,"Enjoy Right Now, Today",2nkto6YNI4rUYTLqEwWJ3o,Flower Boy,4V8LLVI7PbaPR0K2TGSxFF,"Tyler, The Creator",2017-10-14T22:40:57Z,235400,2017-07-21,False,84,https://p.scdn.co/mp3-preview/84696f56a49a83e5e5f1da71ef219fc650e311a1?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2738940ac99f49e44f59e6f7fb3,0.729,0.675,1,-6.008,1,0.187,0.037,0.847,0.0891,0.654,162.126,4
1n4jwRVXdkK2U34nBDUKKT,BLOOD.,4eLPsYPBmXABThSJ821sqY,DAMN.,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,2017-09-26T14:57:45Z,118066,2017-04-14,True,87,https://p.scdn.co/mp3-preview/f166ee8939358f6a7b2ea1f820dcacee87caf619?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2738b52c6b9bc4e43d873869699,0.357,0.238,8,-16.78,0,0.265,0.142,0.0859,0.55,0.494,156.907,4
6HZILIRieu8S0iqY8kIKhj,DNA.,4eLPsYPBmXABThSJ821sqY,DAMN.,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,2017-09-26T14:57:45Z,185946,2017-04-14,True,87,https://p.scdn.co/mp3-preview/aec48a4071604915de3bf1556393279ef3435b52?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2738b52c6b9bc4e43d873869699,0.638,0.523,1,-6.664,1,0.357,0.00454,0,0.0842,0.422,139.913,4
4BHSjbYylfOH5WAGusDyni,YAH.,4eLPsYPBmXABThSJ821sqY,DAMN.,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,2017-09-26T14:57:45Z,160293,2017-04-14,True,87,https://p.scdn.co/mp3-preview/21736e4fe84c482f5dbf95676c031a7443ae01a4?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2738b52c6b9bc4e43d873869699,0.67,0.7,1,-7.893,1,0.196,0.576,5.34e-06,0.226,0.648,69.986,4
1EaKU4dMbesXXd3BrLCtYG,ELEMENT.,4eLPsYPBmXABThSJ821sqY,DAMN.,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,2017-09-26T14:57:45Z,208733,2017-04-14,True,87,https://p.scdn.co/mp3-preview/0fb22de3476db6431e30f3e7f81f14a4c9f6f8f9?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2738b52c6b9bc4e43d873869699,0.748,0.705,4,-4.547,0,0.485,0.204,0,0.246,0.483,189.891,4
2LTlO3NuNVN70lp2ZbVswF,FEEL.,4eLPsYPBmXABThSJ821sqY,DAMN.,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,2017-09-26T14:57:45Z,214826,2017-04-14,True,87,https://p.scdn.co/mp3-preview/c550cf0f23e836b0334595c82af28ba18ce6a55b?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2738b52c6b9bc4e43d873869699,0.746,0.798,0,-8.382,1,0.349,0.137,0,0.139,0.553,109.968,4
6SwRhMLwNqEi6alNPVG00n,LOYALTY. FEAT. RIHANNA.,4eLPsYPBmXABThSJ821sqY,DAMN.,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,2017-09-26T14:57:45Z,227360,2017-04-14,True,87,https://p.scdn.co/mp3-preview/fbcb378f5e1dc6375d408e652b191bb913c5f68d?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2738b52c6b9bc4e43d873869699,0.658,0.535,9,-8.983,0,0.0573,0.0265,0,0.2,0.419,110.684,4
6IZvVAP7VPPnsGX6bvgkqg,PRIDE.,4eLPsYPBmXABThSJ821sqY,DAMN.,2YZyLoL8N0Wb9xBt1NhZWg,Kendrick Lamar,2017-09-26T14:57:45Z,275253,2017-04-14,True,87,https://p.scdn.co/mp3-preview/70e7ba1eb1d69b49115c977f3768b207239671de?cid=80f9c45f58044ac7af45e808e2d7b928,https://i.scdn.co/image/ab67616d0000b2738b52c6b9bc4e43d873869699,0.665,0.535,4,-7.056,0,0.0572,0.0786,1.68e-05,0.154,0.37,138.842,4
